dataset,project,pPath,pId,codeLine,varTotal,optTotal,array,bracketDepth,bracketTotal,keywordTotal,methodTotal,typeTotal,logic,lengthEle,lengthWord,depth,suspicious,accuracy
defect4j,time,org/joda/time/chrono/GregorianChronology,3,225,1,0,0,0,0,0,0,0,0,1,16,4,0.005654911,0
defect4j,time,org/joda/time/chrono/GregorianChronology,3,229,1,0,0,0,0,0,0,0,0,1,23,4,0.005654911,0
defect4j,time,org/joda/time/chrono/GregorianChronology,3,237,1,0,0,0,0,0,0,0,0,1,24,4,0.005654911,0
defect4j,time,org/joda/time/chrono/GregorianChronology,3,191,0,1,0,2,5,0,1,0,0,3,24,4,0.005654911,0
defect4j,time,org/joda/time/chrono/GregorianChronology,3,118,1,0,0,1,2,0,0,1,0,3,37,8,0.005654911,0
defect4j,time,org/joda/time/chrono/GregorianChronology,3,115,1,0,0,1,3,0,0,0,0,1,23,4,0.005654911,0
defect4j,time,org/joda/time/chrono/GregorianChronology,3,117,1,1,0,1,3,0,0,0,0,2,22,6,0.005654911,0
defect4j,time,org/joda/time/chrono/GregorianChronology,3,111,1,1,0,1,3,0,0,0,0,2,19,4,0.005654911,0
defect4j,time,org/joda/time/chrono/GregorianChronology,3,100,0,0,0,1,2,0,2,0,0,2,28,5,0.005654911,0
defect4j,time,org/joda/time/chrono/GregorianChronology,3,138,1,0,0,0,0,0,0,0,0,1,14,4,0.005654911,0
defect4j,time,org/joda/time/chrono/GregorianChronology,3,135,2,1,1,1,2,0,0,0,0,5,41,8,0.005654911,0
defect4j,time,org/joda/time/chrono/GregorianChronology,3,127,1,1,0,1,3,0,0,0,0,2,21,6,0.005654911,0
defect4j,time,org/joda/time/chrono/GregorianChronology,3,122,2,1,1,1,2,0,0,0,0,5,41,8,0.005654911,0
defect4j,time,org/joda/time/chrono/GregorianChronology,3,129,2,0,0,1,2,0,0,1,0,5,65,10,0.005654911,0
defect4j,time,org/joda/time/chrono/GregorianChronology,3,128,3,1,0,1,3,0,0,0,0,4,31,8,0.005654911,0
defect4j,time,org/joda/time/chrono/GregorianChronology,3,119,0,0,0,1,2,0,4,0,0,4,26,9,0.005654911,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,3,75,3,0,0,1,2,0,0,0,0,3,39,4,0.005649389,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,3,62,2,1,1,1,2,0,0,0,0,5,48,6,0.005649389,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,3,61,2,0,0,0,0,0,0,0,0,3,17,6,0.005649389,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,3,66,2,0,0,0,0,0,0,0,0,3,17,6,0.005649389,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,3,67,2,1,1,1,2,0,0,0,0,5,48,6,0.005649389,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,3,64,1,0,1,1,2,0,0,0,0,4,36,6,0.005649389,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,3,57,1,0,0,0,0,0,0,0,0,1,16,5,0.005649389,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,3,56,1,0,0,0,0,0,0,0,0,1,16,5,0.005649389,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,3,54,1,0,0,1,2,0,0,0,0,2,47,4,0.005649389,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,3,53,1,0,0,1,2,0,0,0,0,2,47,4,0.005649389,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,3,59,1,0,1,1,2,0,0,0,0,3,41,7,0.005649389,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,3,58,3,1,0,1,3,0,0,0,0,5,30,4,0.005649389,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,3,42,1,0,0,1,3,3,0,0,0,4,55,2,0.005649389,0
defect4j,time,org/joda/time/chrono/BasicGJChronology,3,45,1,0,0,1,3,3,0,0,0,4,55,2,0.005649389,0
defect4j,time,org/joda/time/field/MillisDurationField,3,71,0,0,0,0,0,0,0,0,0,1,12,4,0.005643875,0
defect4j,time,org/joda/time/field/DividedDateTimeField,3,58,3,0,0,2,4,0,2,0,0,5,58,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,298,2,0,0,0,1,0,0,1,0,4,51,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,291,4,0,0,1,2,0,0,1,0,6,70,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,290,4,0,0,1,2,0,0,1,0,6,72,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,293,2,0,0,1,2,0,0,1,0,4,55,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,292,2,0,0,1,2,0,0,1,0,4,58,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,294,4,0,0,1,2,0,0,1,0,6,81,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,296,1,0,0,0,1,0,0,1,0,3,35,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,90,1,0,0,0,0,0,0,1,0,3,47,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,93,1,0,0,0,0,0,0,1,0,3,44,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,96,1,0,0,0,0,0,0,1,0,3,47,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,99,1,0,0,0,0,0,0,1,0,3,44,4,0.005643875,0
defect4j,time,org/joda/time/field/PreciseDateTimeField,3,66,1,1,0,1,3,0,0,0,0,2,17,4,0.005643875,0
defect4j,time,org/joda/time/field/BaseDateTimeField,3,54,2,0,0,0,0,0,0,0,0,3,13,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicDayOfMonthDateTimeField,3,42,1,0,0,2,4,0,2,0,0,3,44,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicDayOfMonthDateTimeField,3,43,2,0,0,0,0,0,0,0,0,3,25,4,0.005643875,0
defect4j,time,org/joda/time/field/ScaledDurationField,3,51,2,0,0,0,0,0,0,0,0,3,17,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,352,6,1,0,2,4,0,0,0,0,9,95,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,353,6,1,0,2,4,0,0,0,0,9,89,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,350,6,1,0,2,4,0,0,0,0,9,91,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,351,6,1,0,2,4,0,0,0,0,9,90,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,356,6,1,0,2,4,0,0,0,0,9,86,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,357,6,1,0,2,4,0,0,0,0,9,91,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,354,6,1,0,2,4,0,0,0,0,9,86,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,355,6,1,0,2,4,0,0,0,0,9,87,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,358,6,1,0,2,4,0,0,0,0,9,85,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,359,6,1,0,2,4,0,0,0,0,9,94,5,0.005643875,0
defect4j,time,org/joda/time/DateTimeFieldType,3,354,1,0,0,0,0,0,0,0,0,1,27,4,0.005643875,0
defect4j,time,org/joda/time/DateTimeFieldType,3,236,1,0,0,0,0,0,0,0,0,1,28,4,0.005643875,0
defect4j,time,org/joda/time/field/ZeroIsMaxDateTimeField,3,47,0,1,0,2,5,0,2,0,0,3,35,4,0.005643875,0
defect4j,time,org/joda/time/field/ZeroIsMaxDateTimeField,3,46,2,0,0,1,2,0,0,0,0,2,19,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,759,2,0,0,2,4,0,2,0,0,4,68,5,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicWeekyearDateTimeField,3,45,0,0,0,3,6,0,4,0,0,4,74,5,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicWeekyearDateTimeField,3,46,2,0,0,0,0,0,0,0,0,3,25,4,0.005643875,0
defect4j,time,org/joda/time/DateTimeFieldType,3,300,1,0,0,0,0,0,0,0,0,1,21,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicMonthOfYearDateTimeField,3,52,0,0,0,3,6,0,4,0,0,4,78,5,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicMonthOfYearDateTimeField,3,55,2,0,0,0,0,0,0,0,0,3,23,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicMonthOfYearDateTimeField,3,54,1,0,0,1,2,0,2,0,0,4,33,4,0.005643875,0
defect4j,time,org/joda/time/field/ScaledDurationField,3,47,2,0,0,1,2,0,0,0,0,2,19,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,548,1,0,0,3,7,0,3,0,0,5,45,7,0.005643875,0
defect4j,time,org/joda/time/field/ScaledDurationField,3,48,2,3,0,1,3,0,0,0,0,5,33,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,164,1,0,0,0,0,0,0,0,0,1,20,4,0.005643875,0
defect4j,time,org/joda/time/DateTimeFieldType,3,345,1,0,0,0,0,0,0,0,0,1,28,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,348,6,1,0,2,4,0,0,0,0,9,88,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,345,6,1,0,2,4,0,0,0,0,9,91,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,344,6,1,0,2,4,0,0,0,0,9,88,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,347,6,1,0,2,4,0,0,0,0,9,89,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,346,6,1,0,2,4,0,0,0,0,9,88,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,343,6,1,0,2,4,0,0,0,0,9,91,5,0.005643875,0
defect4j,time,org/joda/time/DateTimeFieldType,3,209,1,0,0,0,0,0,0,0,0,1,26,4,0.005643875,0
defect4j,time,org/joda/time/field/DividedDateTimeField,3,80,1,0,0,0,1,0,0,1,0,3,41,6,0.005643875,0
defect4j,time,org/joda/time/chrono/GJYearOfEraDateTimeField,3,48,0,0,0,1,2,0,2,0,0,2,26,5,0.005643875,0
defect4j,time,org/joda/time/chrono/GJYearOfEraDateTimeField,3,42,1,0,0,2,4,0,2,0,0,3,48,4,0.005643875,0
defect4j,time,org/joda/time/chrono/GJYearOfEraDateTimeField,3,43,2,0,0,0,0,0,0,0,0,3,25,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,50,1,0,0,0,1,1,0,1,0,3,60,1,0.005643875,0
defect4j,time,org/joda/time/chrono/GJYearOfEraDateTimeField,3,104,0,0,0,2,4,0,2,0,0,2,43,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,338,6,1,0,2,4,0,0,0,0,9,63,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,330,6,1,0,2,4,0,0,0,0,9,64,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,331,6,1,0,2,4,0,0,0,0,9,67,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,332,6,1,0,2,4,0,0,0,0,9,63,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,333,6,1,0,2,4,0,0,0,0,9,64,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,334,6,1,0,2,4,0,0,0,0,9,68,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,335,6,1,0,2,4,0,0,0,0,9,65,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,244,1,0,0,0,0,0,0,0,0,1,18,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,240,1,0,0,0,0,0,0,0,0,1,23,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,248,1,0,0,0,0,0,0,0,0,1,17,4,0.005643875,0
defect4j,time,org/joda/time/field/OffsetDateTimeField,3,175,1,0,0,0,0,0,0,0,0,1,12,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,486,2,0,0,0,0,0,0,0,0,3,19,8,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,485,1,0,0,3,7,0,3,0,0,5,47,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,488,1,0,0,3,7,0,3,0,0,5,44,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,489,2,0,0,0,0,0,0,0,0,3,16,8,0.005643875,0
defect4j,time,org/joda/time/DateTimeFieldType,3,218,1,0,0,0,0,0,0,0,0,1,24,4,0.005643875,0
defect4j,time,org/joda/time/field/DecoratedDateTimeField,3,55,1,0,0,1,2,0,0,0,0,1,12,4,0.005643875,0
defect4j,time,org/joda/time/field/DecoratedDateTimeField,3,56,1,1,0,1,3,0,0,0,0,2,20,4,0.005643875,0
defect4j,time,org/joda/time/field/DecoratedDateTimeField,3,59,0,0,0,2,5,0,2,0,0,3,27,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,469,1,0,0,3,7,0,3,0,0,5,39,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,464,2,0,0,0,0,0,0,0,0,3,10,8,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,466,1,0,0,3,7,0,3,0,0,5,42,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,467,2,0,0,0,0,0,0,0,0,3,14,8,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,460,1,0,0,3,7,0,3,0,0,5,37,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,463,1,0,0,3,7,0,3,0,0,5,38,7,0.005643875,0
defect4j,time,org/joda/time/tz/FixedDateTimeZone,3,102,2,4,0,2,4,0,2,0,0,8,68,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,336,6,1,0,2,4,0,0,0,0,9,64,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,337,6,1,0,2,4,0,0,0,0,9,68,5,0.005643875,0
defect4j,time,org/joda/time/field/DecoratedDurationField,3,56,0,0,0,2,5,0,2,0,0,3,27,4,0.005643875,0
defect4j,time,org/joda/time/field/DecoratedDateTimeField,3,91,0,0,0,1,2,0,2,0,0,2,38,5,0.005643875,0
defect4j,time,org/joda/time/field/BaseDateTimeField,3,69,0,0,0,0,0,0,0,0,0,1,12,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,329,6,1,0,2,4,0,0,0,0,9,66,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,328,6,1,0,2,4,0,0,0,0,9,66,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,323,0,0,0,1,2,0,2,0,0,2,17,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,321,0,0,0,1,2,0,3,0,0,3,29,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,320,1,1,0,1,3,0,0,0,0,2,20,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,327,6,1,0,2,4,0,0,0,0,9,65,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,256,1,0,0,0,0,0,0,0,0,1,15,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,252,1,0,0,0,0,0,0,0,0,1,26,4,0.005643875,0
defect4j,time,org/joda/time/DateTimeFieldType,3,363,1,0,0,0,0,0,0,0,0,1,16,4,0.005643875,0
defect4j,time,org/joda/time/chrono/GJMonthOfYearDateTimeField,3,38,1,0,0,1,2,0,0,0,0,1,21,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,491,1,0,0,3,7,0,3,0,0,5,47,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,492,2,0,0,0,0,0,0,0,0,3,19,8,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,495,2,0,0,0,0,0,0,0,0,3,16,8,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,494,1,0,0,3,7,0,3,0,0,5,44,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,497,1,0,0,3,7,0,3,0,0,5,45,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,498,2,0,0,0,0,0,0,0,0,3,17,8,0.005643875,0
defect4j,time,org/joda/time/DateTimeFieldType,3,173,1,0,0,0,0,0,0,0,0,1,26,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,478,1,0,0,3,7,0,3,0,0,5,37,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,476,2,0,0,0,0,0,0,0,0,3,14,8,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,473,2,0,0,0,0,0,0,0,0,3,10,8,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,472,1,0,0,3,7,0,3,0,0,5,38,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,470,2,0,0,0,0,0,0,0,0,3,11,8,0.005643875,0
defect4j,time,org/joda/time/field/MillisDurationField,3,38,1,0,0,1,2,3,0,2,0,6,71,2,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,305,4,0,0,1,2,0,1,0,0,6,54,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,304,4,0,0,1,2,0,1,0,0,6,54,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,303,4,0,0,1,2,0,1,0,0,6,46,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,79,1,0,0,0,0,0,0,1,0,3,40,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,76,3,0,0,0,0,0,0,0,0,4,44,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,77,1,0,0,0,0,0,0,1,0,3,40,4,0.005643875,0
defect4j,time,org/joda/time/field/BaseDateTimeField,3,51,1,1,0,1,3,0,0,0,0,2,19,4,0.005643875,0
defect4j,time,org/joda/time/field/BaseDateTimeField,3,58,1,0,0,0,0,0,0,0,0,1,13,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BaseChronology,3,660,0,0,0,2,4,0,4,0,0,4,70,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,319,1,0,0,1,2,0,0,2,0,3,29,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,260,1,0,0,0,0,0,0,0,0,1,20,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,264,1,0,0,0,0,0,0,0,0,1,14,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,268,1,0,0,0,0,0,0,0,0,1,13,4,0.005643875,0
defect4j,time,org/joda/time/field/BaseDurationField,3,66,0,0,0,0,0,0,0,0,0,1,12,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,461,2,0,0,0,0,0,0,0,0,3,9,8,0.005643875,0
defect4j,time,org/joda/time/DateTimeFieldType,3,164,1,0,0,0,0,0,0,0,0,1,29,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,448,1,0,0,3,7,0,3,0,0,5,40,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,449,2,0,0,0,0,0,0,0,0,3,12,8,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,446,2,0,0,0,0,0,0,0,0,3,11,8,0.005643875,0
defect4j,time,org/joda/time/field/DecoratedDateTimeField,3,71,1,0,0,0,0,0,0,0,0,1,14,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,445,1,0,0,3,7,0,3,0,0,5,39,7,0.005643875,0
defect4j,time,org/joda/time/field/DecoratedDurationField,3,52,1,0,0,1,2,0,0,0,0,1,12,4,0.005643875,0
defect4j,time,org/joda/time/field/DecoratedDurationField,3,53,1,1,0,1,3,0,0,0,0,2,20,4,0.005643875,0
defect4j,time,org/joda/time/field/DecoratedDurationField,3,59,2,0,0,0,0,0,0,0,0,3,15,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,503,1,0,0,3,7,0,3,0,0,5,42,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,501,2,0,0,0,0,0,0,0,0,3,16,8,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,308,1,0,0,0,0,0,0,0,0,1,13,4,0.005643875,0
defect4j,time,org/joda/time/field/ImpreciseDateTimeField,3,57,2,0,0,0,0,0,0,0,0,3,25,4,0.005643875,0
defect4j,time,org/joda/time/field/ImpreciseDateTimeField,3,56,1,0,0,1,2,0,0,0,0,1,12,4,0.005643875,0
defect4j,time,org/joda/time/field/ImpreciseDateTimeField,3,58,1,0,0,2,4,0,2,1,0,5,65,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,276,1,0,0,0,0,0,0,0,0,1,22,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,272,1,0,0,0,0,0,0,0,0,1,18,4,0.005643875,0
defect4j,time,org/joda/time/chrono/GJEraDateTimeField,3,48,2,0,0,0,0,0,0,0,0,3,25,4,0.005643875,0
defect4j,time,org/joda/time/chrono/GJEraDateTimeField,3,47,0,0,0,2,4,0,2,0,0,2,31,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,455,2,0,0,0,0,0,0,0,0,3,10,8,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,457,1,0,0,3,7,0,3,0,0,5,41,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,451,1,0,0,3,7,0,3,0,0,5,40,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,452,2,0,0,0,0,0,0,0,0,3,12,8,0.005643875,0
defect4j,time,org/joda/time/field/DecoratedDateTimeField,3,62,2,0,0,0,0,0,0,0,0,3,15,4,0.005643875,0
defect4j,time,org/joda/time/field/DecoratedDateTimeField,3,87,0,0,0,1,2,0,2,0,0,2,33,5,0.005643875,0
defect4j,time,org/joda/time/field/PreciseDateTimeField,3,58,2,0,0,1,2,0,0,0,0,2,18,4,0.005643875,0
defect4j,time,org/joda/time/field/PreciseDurationField,3,43,1,0,0,1,2,0,0,0,0,1,12,4,0.005643875,0
defect4j,time,org/joda/time/field/PreciseDurationField,3,44,2,0,0,0,0,0,0,0,0,3,25,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,192,1,0,0,0,0,0,0,0,0,1,14,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,196,1,0,0,0,0,0,0,0,0,1,18,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,208,1,0,0,0,0,0,0,0,0,1,22,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,200,1,0,0,0,0,0,0,0,0,1,23,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,204,1,0,0,0,0,0,0,0,0,1,17,4,0.005643875,0
defect4j,time,org/joda/time/field/BaseDurationField,3,48,1,1,0,1,3,0,0,0,0,2,19,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,515,1,0,0,3,7,0,3,0,0,5,45,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,510,2,0,0,0,0,0,0,0,0,3,18,8,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,512,1,0,0,3,7,0,3,0,0,5,51,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,513,2,0,0,0,0,0,0,0,0,3,23,8,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,518,1,0,0,3,7,0,3,0,0,5,42,7,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,519,2,0,0,0,0,0,0,0,0,3,14,8,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicYearDateTimeField,3,46,0,0,0,3,6,0,4,0,0,4,70,5,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicYearDateTimeField,3,47,2,0,0,0,0,0,0,0,0,3,25,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,138,2,0,0,0,0,0,0,0,0,3,41,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,131,2,0,0,1,2,0,0,0,0,2,19,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,133,2,3,0,1,3,0,0,0,0,5,55,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,264,3,0,0,0,0,0,0,0,0,4,35,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,265,3,0,0,0,0,0,0,0,0,4,43,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,266,3,0,0,0,0,0,0,0,0,4,45,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,267,3,0,0,0,0,0,0,0,0,4,53,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,260,3,0,0,0,0,0,0,0,0,4,45,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,261,3,0,0,0,0,0,0,0,0,4,39,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,262,3,0,0,0,0,0,0,0,0,4,41,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,263,3,0,0,0,0,0,0,0,0,4,39,4,0.005643875,0
defect4j,time,org/joda/time/chrono/BasicChronology,3,268,3,0,0,0,0,0,0,0,0,4,41,4,0.005643875,0
defect4j,time,org/joda/time/DateTimeFieldType,3,191,1,0,0,0,0,0,0,0,0,1,26,4,0.005643875,0
defect4j,time,org/joda/time/field/DividedDateTimeField,3,211,1,0,0,0,0,0,0,0,0,1,22,4,0.005643875,0
defect4j,time,org/joda/time/field/PreciseDurationField,3,54,0,0,0,0,0,0,0,0,0,1,12,4,0.005643875,0
defect4j,time,org/joda/time/DateTimeFieldType,3,452,1,0,0,0,0,0,0,0,0,1,17,5,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,188,1,0,0,0,0,0,0,0,0,1,20,4,0.005643875,0
defect4j,time,org/joda/time/field/BaseDurationField,3,51,2,0,0,0,0,0,0,0,0,3,13,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,180,1,0,0,0,0,0,0,0,0,1,16,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,184,1,0,0,0,0,0,0,0,0,1,21,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,212,1,0,0,0,0,0,0,0,0,1,27,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,216,1,0,0,0,0,0,0,0,0,1,21,4,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,507,2,0,0,0,0,0,0,0,0,3,19,8,0.005643875,0
defect4j,time,org/joda/time/chrono/AssembledChronology,3,506,1,0,0,3,7,0,3,0,0,5,47,7,0.005643875,0
